,tweet,still_exists,in_english,sarcasm,additional_comments,antisemitism_rating,disagree_with,sentiment_rating,calling_out,is_about_the_holocaust,ihra_section
909,"@Barrera123Gio @ToyitoSal @LindaVeces @EstrellaHilsia @ChapudoSV @malcolm_sv @Mario_Edg @_MoisesRivera_ @SilvieChavez @KikeSalsero @Ivon_RiveraA Así como bukele https://t.co/XbqGxZ8rI1 prensa gráfica y el diario de hoy. Era una banda peligrosa y sofisticada,la q dirigía bukele",True,False,False,No comments.,3,False,3,False,False,13
910,"@jochen_mitschka @OneStepBayond MENA Watch ist ja auch von Zionazisunterwandert,wie auch bei Wikipedia oder Psiram,die den Holocaust &amp; Juden mißbrauchen &amp; uns unbedingt in ihren Krieg gg ihren Erbfeind Iran zusammen mit ihren Saudidespoten hetzen wollen #Epstein🇩🇪😎🇻🇪#FreeAssange 
https://t.co/48owUiAeE2 #KenFm",True,False,False,No comments.,5,False,1,False,False,10
911,"There seems to be some misunderstanding out there re the BoD.

Yes, it's an org that represents some UK Jews. 

But also yes, it's an org that is constitutionally committed to advancing Israel's security, welfare and standing.

As such, it plays a role within the UK Israel Lobby.",True,True,False,No comments.,1,False,3,False,False,13
912,Y r jews sucessful? We dont believe in trying to convert others or world domination. We believe everyone goes to heaven as long as they dont rape steal kill. just the 7 laws of Noah. that's it. We dont teach our kids to take over anything or to hurt any1.That's the whole secret.,True,True,False,No comments.,1,False,3,True,False,13
913,"#YuvaratnaaDialogueTeaser 
Real Time Views Update!
800K Views
77K Kikes
46K Cmts
https://t.co/QbCnRxj76E

@hombalefilms @SanthoshAnand15 @Karthik1423 @PuneethRajkumar @BoxOffice31",True,True,False,misspelling of likes,1,False,3,False,False,13
914,“Putin may not be good for Russia but he’s definitely good for the Jews in Russia” https://t.co/5EnxpsJM6q,True,True,True,3.1.2 this is the user's pinned post. The video is about Jewish influence in Russia. The user has many other posts of antisemitic conspircay theory content,5,False,2,False,False,2
915,💇 Did you know? #MAGA The issue of kikes in general is evidence of the sale of nacotics . Glad :( 🐌 #⃣ 🐢 🐟 🐤 ↙ ⛪ 🚅 🔰 🐞 🐝 🔽,True,True,False,"bot and gibberish but the most likely interpretation that makes sense here is that ""kike"" is used as a slur",4,False,2,False,False,0
916,"@ZeitW @spdverbot @welt @c_lindner Wenn Zionazis Spalter von der BLÖD Welt das sagen, mußt Du gehorchen🇩🇪😎🇻🇪 #FreeAssangeNOW 
@bild @tagesschau #kenfm @teamkenfm @nachdenkseiten @nuoviso @SpiegelAnti @telepolis_news @rtdeutsch @de_sputnik @euronewsde @Deutschlandfunk #dielinke #grüne #spd #cdu #csu #fdp #afd @dpa https://t.co/zLxhq6gwmS",True,False,False,No comments.,5,False,1,False,False,10
917,💐 Hear me out; #MAGA The media's biased view of kikes (I heard this from a friend) is how many cheezels Malcom can fit on his fingers ? Angery :( 🐍,True,True,False,"bot and gibberish but the most likely interpretation that makes sense here is that ""kike"" is used as a slur",4,False,2,False,False,0
918,"Among the graffiti spray painted on the Etz Chayim Synagogue were ""F--- Kikes,"" ""Gas Em All,"" ""White Power,"" ""Jew Scum,"" and “Holohoax.” https://t.co/Z9cSMG1Mok",True,True,False,No comments.,1,False,3,True,False,13
919,"&gt; ""Don't be racist!""
&gt; ""It's the white Anglo Saxons that control Wall Street not Jews!""

Also included here is an open threat to remove institutional Jewish support from the black community, which has been happening. https://t.co/wOFFtoW082",False,True,False,No comments.,3,False,3,False,False,13
920,"8 February 1943 | A transport of 2,000 Jews deported by the Germans from the ghetto in. Białystok arrived at #Auschwitz. SS doctors selected 75 men &amp; 95 women to be registered in the camp. 1,830 people were immediately murdered in gas chambers. #Holocaust #OnThisDay #history",True,True,False,No comments.,1,False,3,False,True,13
921,@DickNurch5 @RandPaul @YouTube Hey Right Guy White Guy @DickNurch5 say what you mean. Ni**** Kikes Whops Fags. Get it out of your hateful system. Angry lil snowflake. Don't play the tool. I see through your bullshit. Isn't it Kool Aid time for you? Ps Tinder can get you a date with a gay black jew.🤷‍♂️,True,True,False,No comments.,1,False,3,True,False,13
922,🙀   #TIL The basis of  kikes undoubtedly should have been the format of parliament . Bad :) 🙊 👛 🚌 👤 🏬 🐎 🆗 🐐 🏮 👏 🌁 🔟,True,True,False,"bot and gibberish but the most likely interpretation that makes sense here is that ""kike"" is used as a slur",4,False,2,False,False,0
923,"NJ arrested and fined 15 Jews for attending their Synagogue, denying them the religious rights enshrined in the Constitutions Bill of Rights.. Did they arrest any Muslims for celebrating Ramadan at a Mosque? I haven't heard of any arrests of Muslims, have you?",True,True,False,No comments.,1,False,3,True,False,13
924,"Muslims marching in London to protest Jews &amp; Christians
They say “Muslims Will Destroy The Crusade""
#LondonHasFallen
America MUST NEVER give up our guns or we will be in the same situation!
#2ndAmendment 
🇺🇸🇺🇸🇺🇸
https://t.co/wCYXk4yYUT",True,True,False,anti-Muslim,1,False,3,False,False,13
925,"Así es  Andres, como quisiera más @KikeBravoPrado Kikes Bravos, imagínate el país estaría limpio, «KIKE CONTRALOR» «KIKE CONTRALOR» 👏👏👏fuera de bromas es IMPERDONABLE en éste país parece no hay periodistas de investigación, ¿DÓNDE ESTÁN?",True,False,False,No comments.,3,False,3,False,False,13
926,@Moon15405473 @HillelNeuer He's a ZioNazi. Meaning a Zionist Jew who supports Nazis and their illegally occupied state of Israel.,True,True,False,No comments.,5,False,1,False,False,10
927,"@Berniewouldawon @tausendeins Elizabeth Warren also plays the Obama aborigines card, like the Zionazis, who abuse Holocaust, to serve the superrich war donators &amp; wonders of the #barbarastreisandeffect 
🇩🇪😎🇻🇪 #FreeAssangeNOW #kenfm @teamkenfm @nachdenkseiten @nuoviso @SpiegelAnti @telepolis_news @rtdeutsch https://t.co/GsAK44tryP",True,True,False,No comments.,5,False,1,False,True,10
928,"La gente de huevos kikes va a donar un millón de huevos a la gente más necesitada del país.

Felicitaciones a ellos. Creo que es momento para destacar todas las buenas acciones que hace el empresariado en Colombia. Sobre todo en estos momentos difíciles.",True,False,False,No comments.,3,False,3,False,False,13
929,HOW DO YOU FEEL ABOUT JEWS? @IlhanMN,True,True,False,No comments.,1,False,3,True,False,13
930,"Once the &lt;100 IQ masses know who Qanon is, its all over. They are slaves to the kikes and brainwashed beyond reason.",True,True,False,No comments.,5,False,1,False,False,2
931,Mayor Hitler announces he is going to start arresting Jews:,True,True,False,3.1.4 But this kind of diminishing of the Holocaust seems to be not explicit enough for the IHRA definition,1,True,3,True,False,13
932,"To the Muslims who truly hate Jews:

Ask your local Imam: Why don’t Jews eat pork?

If they give you the standard answer: “Because they’re descendants of pigs.”

Remind them: “But we also don’t eat pork...”

They will have nothing to say and you just caught them in a big fat lie.",True,True,False,No comments.,1,False,3,True,False,13
933,"@EnglandYankin Actual antisemites have been trying for generations to conflate Israel and Jews so they can blame all Jews for Israel's actions.

Now they have the pro-Israel crowd doing it for them.

Mind = Blown",True,True,False,"denial of antisemitism in Labour party is a hint to antisemitism. However, this user has only few anti-Zionist antisemitic tweets (apartheid)",1,False,3,False,False,13
934,"18 February 1943 | A transport of 1,108 Jews (515 men &amp; 594 women) deported by the Germans from #Westerbork camp in the occupied Netherlands. SS doctors sent 200 men &amp; 61 women to the camp. 847 people were murdered in gas chambers.",False,True,False,No comments.,3,False,3,False,False,13
935,"Adolf is remembered for his rabid antisemitic sentiment and brutal murder of 6 million Jews.
The truth is up until WW2, Europe had been brutally antisemitic and nobody really cared what he did with the Jews. As far back as 1219, through the edict of expulsion Edward 1 expelled..",True,True,False,No comments.,1,False,3,False,True,13
936,There were educated people involved in Auschwitz. Doctors selected Jews on unloading ramps. Engineers &amp; architects designed crematoria &amp; gas chambers. They believed in Nazi ideology &amp; gave their knowledge at its disposal. Education without morals and ethics can be very dangerous.,True,True,False,No comments.,1,False,3,False,True,13
937,"Jews of Minsk show Nazis a blood-stained fake passport, &amp; claim Hersh was shot in a random German sweep. Today, the SS are the April Fools: https://t.co/cOyXqasFSH",True,True,False,No comments.,1,False,3,False,True,13
938,@Opinieleader Oh wacht velen vinden mij een zionazi. Dat schijnt tegenwoordig ook een ding te zijn.,True,False,False,No comments.,1,False,3,True,False,13
939,Y’all the Jews in my neighborhood having big ole gatherings still what is we gone do now?!,True,True,False,other posts show that this user is rather sympathetic to local Jews but worried about the Covid and not taking distance. The one like the user got for the tweet is from someone who hasn't shown hatred,1,False,3,False,False,13
940,🚆 Share This: #MAGA The worst thing about kikes (citation needed) is the brainchild of Malcolm Turnbull xD #alternativefacts ? 🚓 📍 👽 〽 🍄 3⃣ 🌟 🈲,True,True,False,"bot and gibberish but the most likely interpretation that makes sense here is that ""kike"" is used as a slur",4,False,2,False,False,0
941,kikes,True,True,False,No comments.,5,False,2,False,False,0
942,"If Arnab Goswami was there in 1940,

He would blame Jews for provoking Hitler to make concentration camps https://t.co/TTo1qJAqXX",True,True,False,3.1.4 But this kind of diminishing of the Holocaust seems to be not explicit enough for the IHRA definition,2,False,3,False,False,13
943,🚠   #randum The worst thing about kikes (As of this decade) is due to how many cheezels Malcom can fit on his fingers rawr FAKE ! 🚛 🐱 🙎 🐰 💁 🆖 🚇,True,True,False,"bot and gibberish but the most likely interpretation that makes sense here is that ""kike"" is used as a slur",4,False,2,False,False,0
944,"👓 Did you know? #MAGA What's happening with kikes ,for all one knows, could have been due to the lack of Jobs and Growth :) Glad ! 👑 🐞 🆗 👘 🍀 🚁",True,True,False,"bot and gibberish but the most likely interpretation that makes sense here is that ""kike"" is used as a slur",4,False,2,False,False,0
945,"CHRISTIANS: this verse in the old testament says X
JEWS: It doesn't say that
CHRISTIAN: maybe. Who knows?
JEWS: we do. That's not in the Hebrew
CHRISTIAN: no one knows what the original language means
JEWS: Yes we do. We can read it.
CHRISTIAN: It's lost forever",True,True,False,No comments.,1,False,4,True,False,13
946,"@lajornadaonline @rogerwaters Los zionazis hablando de violencia y racismo, amenazando y chantajeando al mundo entero. Que se vayan al averno.  Mayor razón para ir a ver a Roger Waters gran artista y ser humano en contra del racismo y la injusticia. #BDSIsrael #ICC4Israel #IsraelCrimes #BoicotIsrael",True,False,False,No comments.,5,False,1,False,False,10
947,"Jews, Uneasy, Long for the JDL https://t.co/57S5reKXsv via @NYJewishWeek #JewishDefenseLeague #JDL",True,True,False,No comments.,1,False,3,True,False,13
948,@Owen70636385 @JesusSyria @Partisangirl @ramzpaul I think the Roman’s did that. But I’m sure you will say the Jews controlled the romans.,True,True,False,No comments.,1,False,3,True,False,13
949,👝   #lol The influence of kikes sadly was (((them))) . #prank ? 🎩 🏤 #⃣ 🐴 ⚽ 🎪 ↔ 🚲 🐇 👝 🚚 💔,True,True,False,"bot and gibberish but the most likely interpretation that makes sense here is that ""kike"" is used as a slur",4,False,2,False,False,0
950,👣 I guarantee that #lol The media's one-sided view of kikes being conquered will be due to the patriachy rawr xd Angery :) 🚐 💭 🚥 🌅 💞 🍁 🗼 👹 🚘,True,True,False,"bot and gibberish but the most likely interpretation that makes sense here is that ""kike"" is used as a slur",4,False,2,False,False,0
951,Huevos Kikes donará un millón de huevos en Cauca y Santander https://t.co/ku32X06m10 https://t.co/mwBQqK40oL,True,False,False,No comments.,3,False,3,False,False,13
